_id,nome,email,senha,telefone,data_nascimento,endereco.rua,endereco.numero,endereco.complemento,endereco.bairro,endereco.cidade,endereco.estado,endereco.cep,endereco.coordenadas[0],endereco.coordenadas[1],preferencias_alimentares[0],preferencias_alimentares[1],preferencias_alimentares[2],restricoes_dieteticas[0],restricoes_dieteticas[1],data_cadastro,ultima_atualizacao,status
683d8d05c709d34c0311e3e7,Alyssa Marvin,blair33@hotmail.com,MSj6vE5vzP8nnBl,558.936.4277 x9091,1990-07-13T15:27:28.098Z,The Maltings,70524,Casa 3,Washington County,Hacketthaven,GA,11077-143,169.556,-20.2347,carnes,,,,,2023-11-17T13:50:06.857Z,2025-03-08T02:45:32.780Z,ativo
683d8d05c709d34c0311e3eb,Erick Dietrich,lura_johnston38@gmail.com,0cUUpbkXaDSxZbk,863.402.4406 x3806,1973-01-28T03:02:28.820Z,Jacinto Lights,2832,Apto 99,Lake County,Alleneton,NJ,93420-765,77.7237,-63.6916,sem glúten,vegetariano,carnes,amendoim,camarão,2025-01-14T21:07:57.164Z,2025-03-24T00:26:30.049Z,ativo
683d8d05c709d34c0311e3f3,Mrs. Faith Pagac,orlo_oberbrunner@yahoo.com,3zk0ENX4eE9nZqJ,(342) 642-6606,2000-02-22T12:38:08.727Z,Hammes Ridges,2930,Casa 5,Buckinghamshire,Fort Schuyler,DE,08648-186,-174.0149,4.4431,,,,camarão,,2024-03-28T22:25:12.364Z,2025-03-18T00:36:44.674Z,ativo
683d8d05c709d34c0311e3fc,Sophie Pfannerstill Jr.,freddie.hayes37@hotmail.com,ra5gc7UbzYPe2uD,(272) 513-2838 x6177,1977-08-10T09:05:06.063Z,Greenway,38808,Casa 3,Suffolk,Miami,MO,88825-833,-92.0962,4.9405,vegetariano,carnes,comida japonesa,,,2024-08-27T04:46:49.864Z,2025-05-04T05:52:21.912Z,ativo
683d8d05c709d34c0311e3ff,Dana Beer,felix.gulgowski47@gmail.com,kfAAmO7Y4sLFq44,1-776-309-3221 x44146,1960-07-13T13:03:00.575Z,Poplar Road,44806,Apto 112,Lawrence County,Grahamton,MD,14518-416,79.3849,57.2629,frutos do mar,vegetariano,massas,,,2024-04-19T08:50:16.169Z,2025-04-08T02:30:49.663Z,ativo
683d8d05c709d34c0311e400,Miss Gwen Sporer Jr.,ashlynn90@yahoo.com,gtDvsaW8Mga_poE,(622) 622-9981 x2442,1965-03-24T17:27:00.443Z,Keebler Dam,8438,Apto 180,Warren County,Kozeychester,PA,63608-458,-123.1307,-28.5423,massas,vegetariano,sem glúten,glúten,lactose,2023-11-21T00:41:54.738Z,2025-04-19T06:24:21.562Z,inativo
683d8d05c709d34c0311e405,Mr. Jerome Windler,brianne_ledner@hotmail.com,LorwvIlgcCmch8J,522-590-8735 x79429,1976-04-22T14:40:05.160Z,Sycamore Avenue,9584,,Lincoln County,Lake Julianne,CT,20427-182,-52.6305,25.3657,,,,amendoim,,2024-06-04T10:42:09.179Z,2025-03-27T19:55:52.923Z,ativo
683d8d05c709d34c0311e406,Lynda Toy,lonnie_hand@gmail.com,3kAz4i71claTGmI,1-541-362-8169,1995-10-28T12:41:18.439Z,Douglas Road,1592,Casa 5,Cornwall,Zoeyfurt,NC,82320-506,-56.2055,74.5971,massas,sem glúten,comida japonesa,,,2025-03-14T09:57:36.457Z,2025-05-22T08:54:40.259Z,ativo
683d8d05c709d34c0311e407,Lynn Mayert,olin64@gmail.com,nVtn9Vezp5ihj62,(320) 987-9975 x86938,1968-01-30T07:36:28.517Z,Greenfelder Lodge,1564,,Warren County,Jordonshire,CO,00442-939,101.6358,66.3048,vegetariano,sem glúten,massas,glúten,,2024-10-22T06:11:55.345Z,2025-03-11T19:24:33.641Z,ativo
683d8d05c709d34c0311e40a,Jean Reichert,nola.christiansen@yahoo.com,CCmHQapB4lBYmY7,1-661-762-9338 x3182,1982-05-03T13:25:30.854Z,McClure Square,6248,Casa 4,Borders,Fritschbury,NE,97832-108,116.1242,65.8508,sem glúten,vegetariano,,,,2024-11-22T19:51:49.439Z,2025-04-09T01:13:40.336Z,inativo
683d8d05c709d34c0311e410,Randolph Cronin,idell31@yahoo.com,d2n2j7SpGtTt4et,651-235-7674 x119,1980-12-21T08:28:46.020Z,Main Avenue,8362,Apto 173,Shropshire,New Jayce,HI,46876-724,-101.8616,42.0199,vegetariano,,,camarão,amendoim,2024-02-18T16:44:50.309Z,2025-05-13T10:51:07.821Z,ativo
683d8d05c709d34c0311e416,Clarence Boyer,sammie30@yahoo.com,SaB3fEDKulHEThv,(938) 738-7667,1989-01-06T10:54:36.013Z,Maybell Bridge,492,Casa 4,Dumfries and Galloway,Schaefermouth,WY,76297-041,56.2304,9.2444,vegetariano,,,glúten,,2025-04-24T12:04:46.210Z,2025-04-18T14:19:03.404Z,ativo
683d8d05c709d34c0311e417,Dr. Clifford Fay,thelma_stanton35@gmail.com,fkASaMUgDJGyTYd,1-483-923-8152 x178,1964-04-16T12:22:39.652Z,Ernie Groves,785,,Greene County,Carmel,OH,43195-149,14.6943,-51.9676,,,,camarão,lactose,2024-08-04T05:38:15.866Z,2025-04-26T22:02:51.505Z,inativo
683d8d05c709d34c0311e419,Roy Willms,emmet.gutmann@hotmail.com,BZrAfcMGn8lX62W,1-812-329-5511 x519,1976-07-24T12:59:52.157Z,Rosenbaum Vista,774,Casa 5,Nottinghamshire,Thornton,HI,37472-724,41.5056,-33.5732,sem glúten,comida japonesa,massas,,,2024-06-17T13:23:56.265Z,2025-05-18T00:32:07.148Z,ativo
683d8d05c709d34c0311e424,Maureen Hackett,marjory.schoen@yahoo.com,FOtRebT6kqBYnRT,588-682-6933,1988-10-28T01:19:34.635Z,Littel Ridges,161,Casa 4,Northamptonshire,Bauchview,ND,98676-669,99.45,-80.2957,,,,glúten,lactose,2023-06-09T12:59:57.850Z,2025-03-21T06:03:48.497Z,ativo
683d8d05c709d34c0311e426,Wendell Streich,rosalind51@gmail.com,KvbeAyri_cbwgpP,647-632-9425 x4452,2001-04-29T19:32:30.031Z,Main Avenue,70625,Casa 3,South Yorkshire,Lake Gregorioside,NC,44500-525,21.4149,56.8472,,,,lactose,amendoim,2023-10-18T13:04:25.069Z,2025-05-23T01:14:22.524Z,ativo
683d8d05c709d34c0311e42a,Gayle Kirlin,stephon.cummings87@hotmail.com,TVIqlXrRW3zG6wj,204.646.0269,1969-12-01T21:22:17.894Z,Prospect Road,699,Apto 99,Clark County,Adelemouth,IL,65406-888,49.909,-46.5329,massas,sem glúten,,,,2024-04-14T07:32:12.128Z,2025-03-21T03:58:30.522Z,ativo
683d8d05c709d34c0311e42c,Darnell Kutch,donny_schowalter37@hotmail.com,ZeN2adps7X73hWo,(215) 310-1054 x9542,1995-10-22T12:53:46.695Z,Dangelo Alley,8545,Casa 5,Jefferson County,Sigurdland,MA,66415-687,60.5997,30.905,comida japonesa,sem glúten,,camarão,,2024-04-18T09:12:22.587Z,2025-04-11T06:21:18.476Z,ativo
683d8d05c709d34c0311e42f,Mrs. Sonia Reinger,caleb.baumbach92@hotmail.com,NBQjn4rXQ4Dzcca,512-669-2530 x322,2004-02-17T00:35:59.344Z,Orchard Street,7689,Casa 1,County Armagh,East Serena,AL,34652-976,-160.9931,-74.7008,,,,amendoim,lactose,2024-04-02T02:45:14.309Z,2025-05-13T16:41:05.798Z,ativo
683d8d05c709d34c0311e432,Raymond Upton,antone67@gmail.com,MxO8QeTFsAbIqDl,(597) 476-1439 x989,1968-12-06T04:10:39.197Z,Cow Lane,2726,Apto 12,Cheshire,Bayonne,MA,22221-081,-66.1078,-79.0269,massas,frutos do mar,sem glúten,glúten,camarão,2024-11-09T18:25:08.640Z,2025-04-05T07:09:56.059Z,ativo
683d8d05c709d34c0311e433,Zachary Treutel,tyree_friesen@hotmail.com,udMrJ2x_LhKUfu1,1-833-725-2588 x6909,1986-01-29T21:06:31.900Z,Joanie Valleys,22363,,Surrey,New Allison,ME,82495-152,5.5638,-82.1676,,,,lactose,,2024-12-03T16:10:15.958Z,2025-04-15T14:01:41.084Z,ativo
683d8d05c709d34c0311e434,Wesley Collins,georgiana43@hotmail.com,EqExaghJLEWH86H,1-648-406-7312 x749,1991-06-14T05:57:21.115Z,Schultz Coves,38279,Casa 1,Washington County,Adaview,OK,72395-569,97.226,26.744,comida japonesa,carnes,massas,,,2023-06-22T12:52:50.509Z,2025-05-28T14:31:18.697Z,ativo
683d8d05c709d34c0311e435,Donnie Hamill,bethel.reichert@yahoo.com,_NLUfMbbDRdqvQr,(399) 981-1010 x09839,2000-01-22T14:32:53.697Z,Fae Wall,43588,,Derbyshire,Springfield,IA,31097-475,148.8405,-69.0889,carnes,frutos do mar,,,,2024-07-16T03:18:56.396Z,2025-03-07T16:47:08.112Z,inativo
683d8d05c709d34c0311e43c,Ms. Johnnie Kulas,mohamed.kunze@hotmail.com,tM4oSmeWENYnEt7,859-694-5097,1981-12-15T03:41:13.192Z,Carole Cliff,16009,,Pike County,Port Wayneville,KY,34667-247,-174.3727,-71.9086,massas,comida japonesa,frutos do mar,camarão,,2024-02-13T12:29:23.872Z,2025-04-28T14:32:12.975Z,ativo
683d8d05c709d34c0311e43f,Tiffany Rosenbaum Jr.,dangelo.botsford@hotmail.com,kDsFZQsBQzNKzYT,1-559-509-1760 x808,1972-07-19T14:43:32.806Z,Tressie Lakes,103,Casa 1,Hancock County,South Margaretta,CO,91148-675,-59.5456,-27.2941,frutos do mar,,,amendoim,,2023-09-01T20:08:07.254Z,2025-05-26T19:08:49.860Z,inativo
683d8d05c709d34c0311e443,Duane Baumbach,torrey_lehner@gmail.com,BpBc_1f9sX3aEJL,693.443.6467 x548,1984-06-26T02:15:03.032Z,A Street,578,Apto 116,Douglas County,Memphis,GA,43653-323,-175.7944,29.9529,sem glúten,frutos do mar,comida japonesa,amendoim,,2025-04-19T03:56:14.064Z,2025-04-23T00:24:56.729Z,inativo
683d8d05c709d34c0311e444,Susan Tremblay,raymundo39@yahoo.com,nnty0a7DMaml2CE,(646) 837-8065 x9162,1992-11-27T04:55:08.429Z,W Chestnut Street,475,Apto 112,Scott County,Port Reyes,WI,33068-229,-142.6616,14.4588,comida japonesa,,,lactose,,2023-10-05T02:22:03.436Z,2025-04-14T01:11:39.862Z,ativo
683d8d05c709d34c0311e448,Ernest Waelchi,genoveva.cormier@gmail.com,rh3Nl3lk8RS6TE4,906-817-8578 x44819,1973-02-03T09:04:10.632Z,Megane Glen,97931,,Monroe County,Port Charlotte,VA,60758-463,15.041,80.88,carnes,,,,,2024-10-12T00:19:31.993Z,2025-04-07T16:37:49.496Z,inativo
683d8d05c709d34c0311e44a,John Bernhard,norval.dietrich9@hotmail.com,J_ILOdfxmRAYJ2l,1-666-666-0592,1983-03-10T14:55:54.275Z,Erna Plaza,26753,,Lincoln County,Sisterside,KS,68897-704,94.38,-63.303,frutos do mar,,,camarão,,2023-06-27T12:44:48.785Z,2025-05-27T12:40:46.238Z,ativo
683d8d05c709d34c0311e44d,Sara Pfannerstill V,cyrus_dubuque81@hotmail.com,V45zqJAY8bkU7Td,611-933-3710,1997-02-25T16:02:17.521Z,Emelie Plains,760,Apto 156,Jefferson County,Naderstead,AK,67096-538,78.0948,-17.5119,vegetariano,massas,sem glúten,camarão,lactose,2023-07-11T08:55:35.719Z,2025-03-30T09:16:55.128Z,inativo
683d8d05c709d34c0311e44e,Allison Leffler,zion_medhurst@yahoo.com,BMSX2WgpDGGISxK,514-814-4808 x8199,1989-12-02T04:46:02.840Z,The Ridings,56230,Casa 4,Logan County,West Idatown,SC,90245-161,129.3619,-54.3094,frutos do mar,,,amendoim,,2024-03-03T00:44:42.589Z,2025-04-07T15:16:37.247Z,ativo
683d8d05c709d34c0311e450,Miss Krista McLaughlin,anastacio.cremin10@yahoo.com,Ba0r6Ro6SYo8pTV,1-504-933-6696 x7098,1979-02-16T06:23:23.349Z,Veterans Memorial Drive,8592,Casa 3,Johnson County,Dunwoody,IL,50362-304,-5.7267,-35.1042,massas,sem glúten,frutos do mar,glúten,,2025-05-15T20:11:56.156Z,2025-04-28T11:25:15.712Z,inativo
683d8d05c709d34c0311e457,Leona Mills,clarissa_mertz26@yahoo.com,WxjiHwdBhW4m8ef,(416) 209-2202 x124,1980-01-06T19:30:29.310Z,Rudy Fields,231,Casa 5,Cambridgeshire,Fort Richie,NE,65400-718,152.226,-52.2748,frutos do mar,vegetariano,comida japonesa,,,2025-05-24T12:11:21.311Z,2025-03-12T07:39:45.866Z,inativo
683d8d05c709d34c0311e45b,Saul Davis,alejandrin_little73@hotmail.com,Ud8G_dV0t8IUYVB,483.434.9666 x87494,1975-02-16T07:25:51.424Z,Esmeralda Meadows,7034,Casa 5,Durham,Fredericshire,VA,28365-490,-131.4593,-42.42,frutos do mar,sem glúten,,amendoim,glúten,2024-03-13T23:15:57.274Z,2025-04-13T01:36:56.713Z,inativo
683d8d05c709d34c0311e45e,Miss Shari Sanford MD,kraig_herman@yahoo.com,Xvkkgm9q9LYQMrc,(932) 280-0505 x277,1998-08-04T06:32:38.451Z,Stanley Road,510,Casa 1,Warren County,Paucekport,NC,31391-648,12.4335,87.2815,frutos do mar,massas,carnes,,,2025-03-22T12:33:09.472Z,2025-05-25T01:50:17.946Z,ativo
683d8d05c709d34c0311e460,Lewis Bruen,drake.paucek69@hotmail.com,1YtzLRMWN6KgLYA,483-415-9755,1961-03-19T10:59:10.349Z,Gillian Lakes,7137,Apto 64,Essex,Rippinmouth,NM,85494-162,-13.485,-42.0353,vegetariano,comida japonesa,massas,camarão,amendoim,2024-07-28T17:59:36.038Z,2025-04-29T12:48:21.116Z,ativo
683d8d05c709d34c0311e463,Darren Koepp PhD,clair_homenick33@yahoo.com,LzLfr4N1TWqfjVi,(938) 773-5218 x498,1962-01-19T08:31:20.235Z,Heidenreich Cliff,267,Apto 176,Northamptonshire,West Delia,IA,59518-087,-60.1898,-0.1513,,,,,,2024-11-14T11:09:27.598Z,2025-04-18T13:36:05.452Z,ativo
683d8d05c709d34c0311e46a,Elizabeth Hansen,pansy55@yahoo.com,7AaCZjwI004OnB2,937-820-5755 x393,1996-12-20T08:21:10.633Z,Lesch Route,953,,Jefferson County,Framiton,WV,37609-562,24.2219,-41.0569,massas,vegetariano,,amendoim,,2024-11-24T03:46:00.997Z,2025-05-12T12:49:16.058Z,ativo
683d8d05c709d34c0311e470,Audrey Schaden,carmelo_mosciski@yahoo.com,5unj3brT43WxLan,943-270-2955 x779,1963-08-18T11:46:58.587Z,Rohan Valley,54864,Apto 62,County Tyrone,Lake Merritt,HI,90093-976,-138.5321,-39.7528,massas,,,amendoim,glúten,2024-03-05T18:11:18.186Z,2025-05-14T23:09:45.805Z,ativo
683d8d05c709d34c0311e46c,Micheal Tillman,marisol74@gmail.com,BWodX7hT6CkIITd,228-404-1539,2006-10-10T13:33:51.071Z,Spinka Flats,99163,Apto 81,Grant County,Rowlett,WI,44260-765,-70.2771,-27.9281,vegetariano,massas,,amendoim,,2024-03-01T02:24:59.696Z,2025-04-12T21:28:39.966Z,inativo
683d8d05c709d34c0311e46e,Gertrude Trantow,sabrina73@hotmail.com,8J4SQncl9XTamH3,327.790.3443,1994-04-04T03:02:19.065Z,Douglas Spur,64324,,Morgan County,Victoria,NV,78946-483,89.4941,-40.2802,vegetariano,,,amendoim,,2023-06-20T17:09:02.008Z,2025-03-31T18:13:09.676Z,ativo
683d8d05c709d34c0311e46f,Conrad Gleichner,shanel.cremin@yahoo.com,9HPqYqnVhbdmVz3,1-871-504-9863 x477,1987-03-12T00:33:31.537Z,Walker Highway,438,,Grant County,Lake Irvingtown,MA,14556-382,68.4039,54.1321,,,,camarão,lactose,2024-11-21T08:26:51.107Z,2025-04-27T17:00:10.490Z,ativo
683d8d05c709d34c0311e471,Amanda Mitchell,herbert.brekke@gmail.com,IB_a3PaBMENg0lc,1-834-323-3748 x14357,1964-01-10T05:47:12.665Z,Jaiden Park,76761,Casa 5,Mid Glamorgan,West Lavonchester,CT,07079-355,-102.042,-79.2063,frutos do mar,,,camarão,,2023-06-30T01:28:11.364Z,2025-05-29T06:05:00.690Z,ativo
683d8d05c709d34c0311e472,Darnell Botsford,delbert.cremin53@hotmail.com,vUEhEWGCxUQIXBj,474-437-1140 x039,1990-02-18T12:36:37.355Z,Senger Center,262,Casa 4,Powys,Lake Myahport,CT,49524-624,44.9647,-68.9418,comida japonesa,,,,,2025-04-24T06:09:57.249Z,2025-04-16T23:59:59.381Z,ativo
683d8d05c709d34c0311e474,Gerald Oberbrunner,asa27@hotmail.com,MGYvS_8OZQ2c7Ff,808.901.4327 x03518,2003-08-29T21:08:16.833Z,Felton Cove,31598,Casa 3,Durham,Corkeryfurt,NM,30085-179,80.5232,35.9205,frutos do mar,comida japonesa,carnes,,,2024-11-21T06:40:46.403Z,2025-03-21T02:05:39.348Z,inativo
683d8d05c709d34c0311e469,Louis Kuhn,adrienne_collins@hotmail.com,msqBg6ZGO9tAfNI,1-271-374-2886 x5505,1972-06-07T14:26:46.457Z,Lonny Corners,86803,Casa 1,Cambridgeshire,South Jamel,VT,70982-402,-20.1219,-11.3644,massas,,,,,2024-12-04T04:17:54.631Z,2025-04-23T01:53:03.809Z,ativo
683d8d05c709d34c0311e46b,Allen Conroy,jalon_denesik@hotmail.com,21zNNxZ5JTLrAaS,937.857.6309 x94854,1973-10-22T07:19:25.366Z,W Division Street,818,Apto 147,Greene County,O'Konhaven,GA,00141-838,71.9458,26.7117,carnes,,,amendoim,,2024-06-21T07:24:59.378Z,2025-04-05T20:59:17.849Z,ativo
683d8d05c709d34c0311e46d,Homer Bayer,emmet.heathcote92@gmail.com,3Dc6lRMSprZLjaj,497.246.4107 x36199,1997-10-21T21:07:50.915Z,Rau Mall,4615,,South Yorkshire,New Haven,AK,44767-839,78.4602,-51.2041,frutos do mar,,,camarão,lactose,2023-09-05T13:55:26.407Z,2025-05-12T02:45:57.546Z,ativo
683d8d05c709d34c0311e473,Thomas Kuvalis,alexzander.ratke@yahoo.com,uUjKdkSltuaKOCp,245.286.0451 x33148,1985-10-02T06:27:17.289Z,Kasey Shoal,48242,,Buckinghamshire,Runolfssonhaven,WA,68820-474,13.1651,77.3278,carnes,comida japonesa,,camarão,,2024-11-18T05:44:38.056Z,2025-03-17T01:49:37.285Z,inativo
683d8d05c709d34c0311e475,Joe Mante DDS,mossie.schmeler89@yahoo.com,UBTkdCLgdgPkPxp,676.786.4808 x94739,1996-05-24T10:58:37.286Z,South Street,1067,Apto 10,South Yorkshire,New Coleman,TN,33615-405,-20.8049,89.3381,,,,glúten,,2024-08-19T12:48:36.687Z,2025-05-06T12:07:17.009Z,ativo
683d8d05c709d34c0311e476,Ira Ankunding,lucie_vandervort84@hotmail.com,NsGxWfYdn1s1taI,623-815-4216,1964-11-08T09:40:19.239Z,Hilll Centers,788,Apto 136,West Yorkshire,Lake Olliefield,IN,12549-874,-96.1317,48.6658,comida japonesa,carnes,,,,2024-07-25T21:13:16.272Z,2025-05-04T12:32:06.710Z,ativo
