_id,numero_pedido,usuario_id,restaurante_id,itens[0].prato_id,itens[1].prato_id,itens[2].prato_id,itens[3].prato_id,itens[4].prato_id,itens[0].nome,itens[1].nome,itens[2].nome,itens[3].nome,itens[4].nome,itens[0].quantidade,itens[1].quantidade,itens[2].quantidade,itens[3].quantidade,itens[4].quantidade,itens[0].preco_unitario,itens[1].preco_unitario,itens[2].preco_unitario,itens[3].preco_unitario,itens[4].preco_unitario,itens[0].preco_adicional,itens[1].preco_adicional,itens[2].preco_adicional,itens[3].preco_adicional,itens[4].preco_adicional,itens[0].observacoes,itens[1].observacoes,itens[2].observacoes,itens[3].observacoes,itens[4].observacoes,subtotal,taxa_entrega,desconto,valor_total,forma_pagamento.tipo,forma_pagamento.detalhes.bandeira,forma_pagamento.detalhes.ultimos_digitos,status_pagamento,tipo_pedido,endereco_entrega.rua,endereco_entrega.numero,endereco_entrega.complemento,endereco_entrega.bairro,endereco_entrega.cidade,endereco_entrega.estado,endereco_entrega.cep,endereco_entrega.coordenadas[0],endereco_entrega.coordenadas[1],status_pedido,historico_status[0].status,historico_status[1].status,historico_status[2].status,historico_status[3].status,historico_status[4].status,historico_status[0].data,historico_status[1].data,historico_status[2].data,historico_status[3].data,historico_status[4].data,historico_status[0].observacao,historico_status[1].observacao,historico_status[2].observacao,historico_status[3].observacao,historico_status[4].observacao,data_hora_pedido,data_hora_entrega_estimada,entregador.nome,entregador.telefone,avaliacao_id,cupom_id,observacoes,origem_pedido
683d8d06c709d34c0311ea97,PED-20241201-000616,683d8d05c709d34c0311e345,683d8d05c709d34c0311e483,683d8d05c709d34c0311e5bd,683d8d05c709d34c0311e5ba,683d8d05c709d34c0311e5b9,,,Luxurious Plastic Tuna,Licensed Plastic Soap,Generic Bamboo Fish,,,3,3,3,,,63.11498293426229,137.4662084595225,96.42278200346476,,,0,0,0,,,Comprehendo illum earum vaco voluptas delectatio via ducimus crinis sustineo.,Aqua caveo vicissitudo.,Succurro dolorem culpa spoliatio peccatus turba curia.,,,891.01,3.366805624553267,0,894.38,cartao_debito,Visa,4551,pendente,delivery,Rosanna Crossroad,3158,Casa 2,Lee County,Port Jennyfer,GA,18301-880,71.4679,-77.1825,cancelado,recebido,confirmado,em_preparo,a_caminho,cancelado,2024-12-01T21:28:02.514Z,2024-12-01T23:40:45.065Z,2024-12-02T03:59:12.532Z,2024-12-02T07:13:14.010Z,2024-12-02T16:37:04.643Z,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,Pedido cancelado,2024-12-01T21:28:02.514Z,2024-12-02T10:00:33.050Z,Jon,(852) 562-1574,,,Ver aurum harum balbus degero usitas bibo adflicto.,app_mobile
683d8d06c709d34c0311ea99,PED-20240609-000618,683d8d05c709d34c0311e3d9,683d8d05c709d34c0311e47f,683d8d05c709d34c0311e57f,683d8d05c709d34c0311e57e,683d8d05c709d34c0311e570,683d8d05c709d34c0311e57b,,Luxurious Cotton Soap,Handcrafted Ceramic Salad,Refined Concrete Cheese,Awesome Bronze Shirt,,1,1,1,3,,93.18496581983545,134.53859544594144,104.36712778120955,113.98619068688085,,0,0,0,0,,Similique valetudo sophismata argumentum correptius viscus vulgaris vereor comis.,Cena molestiae conitor suus.,Utrimque tandem concido ad dolore uredo.,Cedo aeneus ultio thermae videlicet cur pecus tot abutor crustulum.,,674.05,13.60973936820217,0,687.66,cartao_credito,Visa,3957,recusado,delivery,Jakubowski Via,3748,Casa 1,Suffolk,Metzchester,IL,18134-252,-159.4935,65.2258,em_preparo,recebido,confirmado,em_preparo,,,2024-06-09T05:11:18.921Z,2024-06-09T06:36:40.256Z,2024-06-09T08:10:56.447Z,,,Pedido recebido,Confirmado pelo restaurante,Em preparo,,,2024-06-09T05:11:18.921Z,2024-06-09T17:15:10.821Z,Anderson,785.917.4193,,,Alioqui occaecati arbustum tempora spero talis.,telefone
683d8d06c709d34c0311eaa9,PED-20241023-000634,683d8d05c709d34c0311e397,683d8d05c709d34c0311e48c,683d8d05c709d34c0311e655,683d8d05c709d34c0311e655,683d8d05c709d34c0311e652,,,Handcrafted Plastic Keyboard,Handcrafted Plastic Keyboard,Bespoke Metal Table,,,1,2,3,,,109.8340114495881,109.8340114495881,123.20662206313335,,,0,0,0,,,Delinquo reprehenderit est deripio triumphus.,Conicio ascisco culpo substantia tabgo totus aeneus vero conforto crur.,Quae facilis curis ipsa creo.,,,699.12,14.202106924414439,7.206661412892695,706.12,dinheiro,Visa,1124,aprovado,delivery,N Main Street,1799,Apto 177,Bedfordshire,Augustineville,AK,06670-088,-57.8596,76.0818,a_caminho,recebido,confirmado,em_preparo,a_caminho,,2024-10-23T19:36:02.782Z,2024-10-23T20:15:59.543Z,2024-10-23T21:31:44.392Z,2024-10-24T03:53:39.152Z,,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,,2024-10-23T19:36:02.782Z,2024-10-24T10:39:03.944Z,Corrine,(437) 841-2687 x141,,,Nam harum amiculum aspicio quas curiositas arbustum.,app_mobile
683d8d06c709d34c0311eaae,PED-20240613-000639,683d8d05c709d34c0311e405,683d8d05c709d34c0311e484,683d8d05c709d34c0311e5c5,683d8d05c709d34c0311e5ca,,,,Refined Granite Pizza,Soft Bronze Tuna,,,,1,1,,,,93.30145933065913,68.58159628735572,,,,0,0,,,,Verto thesis pax vinculum summa vos fugit viridis.,Ea vado delectus clibanus utilis vis voluptas tactus vomica valde.,,,,161.88,4.187543145929119,0,166.07,dinheiro,Visa,8936,pendente,retirada,Sycamore Avenue,9584,,Lincoln County,Lake Julianne,CT,20427-182,-52.6305,25.3657,cancelado,recebido,confirmado,em_preparo,a_caminho,cancelado,2024-06-13T03:13:30.953Z,2024-06-13T04:40:14.250Z,2024-06-13T05:33:02.241Z,2024-06-13T09:40:45.856Z,2024-06-13T13:09:24.737Z,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,Pedido cancelado,2024-06-13T03:13:30.953Z,2024-06-13T15:29:18.492Z,Brycen,662.561.2068 x9725,,,Baiulus comparo vetus comes trans vomito absum tergiversatio.,website
683d8d06c709d34c0311eab3,PED-20240816-000644,683d8d05c709d34c0311e303,683d8d05c709d34c0311e499,683d8d05c709d34c0311e743,683d8d05c709d34c0311e74c,683d8d05c709d34c0311e741,,,Small Rubber Pizza,Refined Rubber Chips,Rustic Concrete Keyboard,,,1,3,1,,,18.717831643238018,39.39792267000382,116.69401044516805,,,0,0,0,,,Carpo cubitum ait terebro statua cubitum bos deduco quia crastinus.,Accusator anser libero.,Vindico colo adulatio aestas bibo cariosus creber cedo.,,,253.61,5.718192115841875,0,259.32,cartao_debito,Visa,4157,aprovado,retirada,Ludie Mountains,9068,,Dorset,Port Thurman,OK,26998-816,-91.9606,2.9528,entregue,recebido,confirmado,em_preparo,a_caminho,entregue,2024-08-16T09:51:47.563Z,2024-08-16T11:11:09.304Z,2024-08-16T12:13:34.280Z,2024-08-16T15:52:17.346Z,2024-08-16T17:25:59.081Z,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,Entregue com sucesso,2024-08-16T09:51:47.563Z,2024-08-17T08:00:54.911Z,Roberto,1-707-696-6604 x2095,,,Convoco aro caveo cursus.,app_mobile
683d8d06c709d34c0311eab4,PED-20250303-000645,683d8d05c709d34c0311e291,683d8d05c709d34c0311e47b,683d8d05c709d34c0311e520,,,,,Recycled Silk Car,,,,,2,,,,,96.62551622725321,,,,,0,,,,,Tollo celer cerno comminor tergum.,,,,,193.25,8.58443933770834,0,201.84,pix,Visa,7420,recusado,delivery,Davis Ville,6082,Apto 15,Cornwall,Bennetttown,UT,42204-214,97.806,42.4488,em_preparo,recebido,confirmado,em_preparo,,,2025-03-04T01:26:01.400Z,2025-03-04T01:46:18.964Z,2025-03-04T02:37:55.254Z,,,Pedido recebido,Confirmado pelo restaurante,Em preparo,,,2025-03-04T01:26:01.400Z,2025-03-04T22:01:46.243Z,Lela,387-868-5338,,,Surculus stultus acer suffragium sublime calculus nam aliquam approbo.,telefone
683d8d06c709d34c0311eab6,PED-20240922-000647,683d8d05c709d34c0311e45c,683d8d05c709d34c0311e49a,683d8d05c709d34c0311e755,683d8d05c709d34c0311e757,683d8d05c709d34c0311e75d,683d8d05c709d34c0311e751,,Ergonomic Silk Computer,Refined Gold Towels,Modern Plastic Towels,Oriental Rubber Shirt,,1,1,3,3,,114.12740931435911,145.1287133698428,66.26194763020837,80.00683134905442,,0,0,0,0,,Capitulus corpus audax varietas contigo.,Conicio nulla cruciamentum assentator.,Suscipit xiphias cohors non crapula adulescens adulescens.,Talus appello beneficium.,,698.06,4.2025292066030095,7.496499136211197,694.77,dinheiro,Visa,0280,pendente,retirada,Cleo Light,43299,,Isle of Wight,Richardson,SC,75951-233,102.9656,6.575,em_preparo,recebido,confirmado,em_preparo,,,2024-09-22T19:46:24.518Z,2024-09-22T21:14:07.283Z,2024-09-23T01:35:41.641Z,,,Pedido recebido,Confirmado pelo restaurante,Em preparo,,,2024-09-22T19:46:24.518Z,2024-09-23T14:23:55.001Z,Olen,1-745-740-2049,,,Voluntarius bis et.,telefone
683d8d06c709d34c0311eab7,PED-20241120-000648,683d8d05c709d34c0311e34a,683d8d05c709d34c0311e4a4,683d8d06c709d34c0311e7e9,683d8d06c709d34c0311e7f1,,,,Licensed Aluminum Tuna,Oriental Granite Salad,,,,2,3,,,,78.53954235991094,125.93537142228949,,,,0,0,,,,Debilito a auctor.,Tam coniuratio basium vomer.,,,,534.89,1.8813239273484257,0,536.77,cartao_credito,Visa,3390,aprovado,delivery,Chestnut Drive,7233,,Marshall County,East Queen,NJ,62574-165,-81.5488,-49.843,entregue,recebido,confirmado,em_preparo,a_caminho,entregue,2024-11-20T21:57:56.728Z,2024-11-20T23:27:09.624Z,2024-11-21T04:14:58.985Z,2024-11-21T08:09:16.191Z,2024-11-21T14:49:44.142Z,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,Entregue com sucesso,2024-11-20T21:57:56.728Z,2024-11-21T07:18:30.849Z,Zachary,816.434.9923 x323,,,Comptus crudelis vobis civitas admoveo clementia alii natus accusantium unus.,app_mobile
683d8d06c709d34c0311eab9,PED-20250504-000650,683d8d05c709d34c0311e39f,683d8d05c709d34c0311e47e,683d8d05c709d34c0311e566,683d8d05c709d34c0311e565,,,,Fresh Rubber Sausages,Electronic Metal Salad,,,,3,1,,,,96.1869265861816,9.18740727804556,,,,0,0,,,,Auditor aufero cauda altus amor.,Reprehenderit tracto corona tondeo peccatus expedita tricesimus cohaero vinum amplus.,,,,297.75,12.425054725497205,0,310.17,pix,Visa,5447,pendente,delivery,Frankie Hollow,418,Casa 5,Humberside,Bradyview,WV,52440-889,-76.6288,-54.6965,entregue,recebido,confirmado,em_preparo,a_caminho,entregue,2025-05-04T07:39:27.851Z,2025-05-04T09:35:58.291Z,2025-05-04T09:47:46.739Z,2025-05-04T12:52:25.158Z,2025-05-04T21:05:50.431Z,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,Entregue com sucesso,2025-05-04T07:39:27.851Z,2025-05-05T05:10:29.985Z,Grady,(553) 391-0266 x9140,683d8d06c709d34c0311efb7,,Cerno templum canto auctor.,telefone
683d8d06c709d34c0311eabd,PED-20250414-000654,683d8d05c709d34c0311e3aa,683d8d05c709d34c0311e490,683d8d05c709d34c0311e69a,683d8d05c709d34c0311e69e,683d8d05c709d34c0311e69a,,,Sleek Marble Cheese,Unbranded Granite Table,Sleek Marble Cheese,,,1,3,1,,,97.41531969788365,111.40736305153952,97.41531969788365,,,0,0,0,,,Voluptatem solutio aedificium molestiae testimonium tero caritas cognatus canonicus commodo.,Perspiciatis accusator atrox constans comparo stultus temptatio occaecati.,Abduco vehemens totam somnus arceo patior sollicito aspicio.,,,529.05,2.5738240960539036,0,531.63,cartao_debito,Visa,6949,pendente,delivery,Shanelle Fort,41842,,Hampshire,Malden,NY,39038-440,-39.8801,44.8789,em_preparo,recebido,confirmado,em_preparo,,,2025-04-14T04:19:48.224Z,2025-04-14T06:01:31.120Z,2025-04-14T07:39:24.030Z,,,Pedido recebido,Confirmado pelo restaurante,Em preparo,,,2025-04-14T04:19:48.224Z,2025-04-14T04:57:15.139Z,Wilfred,(576) 346-0654 x58285,,,Utor considero architecto adaugeo temporibus sustineo tabgo id tego cresco.,app_mobile
683d8d06c709d34c0311eac0,PED-20241013-000657,683d8d05c709d34c0311e376,683d8d05c709d34c0311e477,683d8d05c709d34c0311e4de,683d8d05c709d34c0311e4de,683d8d05c709d34c0311e4dc,683d8d05c709d34c0311e4e0,683d8d05c709d34c0311e4de,Unbranded Rubber Bacon,Unbranded Rubber Bacon,Frozen Silk Chicken,Electronic Aluminum Table,Unbranded Rubber Bacon,3,3,3,1,2,74.59231117463997,74.59231117463997,74.84213192369907,120.70313748615335,74.59231117463997,0,0,0,0,0,Vobis compello bene decumbo.,Utor comes cimentarius totus vulgaris vetus calamitas angustus adfero calamitas.,Cuius contigo ullus amiculum annus praesentium bene.,Cursus crinis tego chirographum corona sophismata custodia.,Ea terminatio attonbitus tamquam.,941.97,0.31024009947693443,0,942.28,dinheiro,Visa,1611,aprovado,retirada,Elmira Glens,9963,Casa 4,Shropshire,Port Francisco,UT,95293-378,-28.3683,-32.6583,entregue,recebido,confirmado,em_preparo,a_caminho,entregue,2024-10-14T01:19:43.456Z,2024-10-14T03:11:55.980Z,2024-10-14T04:41:29.369Z,2024-10-14T06:09:43.206Z,2024-10-14T06:09:59.586Z,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,Entregue com sucesso,2024-10-14T01:19:43.456Z,2024-10-14T15:23:49.466Z,Javonte,(832) 542-1319,,,Audeo porro currus commodi.,telefone
683d8d06c709d34c0311eac4,PED-20240812-000661,683d8d05c709d34c0311e46a,683d8d05c709d34c0311e486,683d8d05c709d34c0311e5e9,,,,,Elegant Ceramic Gloves,,,,,3,,,,,69.25819719145855,,,,,0,,,,,Architecto sulum theca commodo.,,,,,207.77,11.698218083601546,0,219.47,dinheiro,Visa,2336,pendente,delivery,Lesch Route,953,,Jefferson County,Framiton,WV,37609-562,24.2219,-41.0569,cancelado,recebido,confirmado,em_preparo,a_caminho,cancelado,2024-08-12T14:07:25.211Z,2024-08-12T15:48:13.814Z,2024-08-12T20:30:25.047Z,2024-08-12T23:51:42.221Z,2024-08-13T09:18:38.016Z,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,Pedido cancelado,2024-08-12T14:07:25.211Z,2024-08-13T14:01:32.934Z,Jaime,673.848.6101 x861,,,Subiungo vespillo sono nam clarus omnis.,telefone
683d8d06c709d34c0311eac6,PED-20241104-000663,683d8d05c709d34c0311e443,683d8d05c709d34c0311e481,683d8d05c709d34c0311e5a4,683d8d05c709d34c0311e5a1,683d8d05c709d34c0311e5a0,,,Fantastic Marble Tuna,Elegant Concrete Salad,Awesome Rubber Mouse,,,1,1,2,,,56.29973068370539,53.93477088530073,24.910293887463418,,,0,0,0,,,Textus demo cornu teres aestus.,Suppono vir ventosus capio rerum vulgaris assentator volubilis substantia.,Ustilo strues crudelis turba delibero cognatus valetudo maiores vere vinco.,,,160.06,12.451768669336005,0,172.51,dinheiro,Visa,6079,recusado,retirada,A Street,578,Apto 116,Douglas County,Memphis,GA,43653-323,-175.7944,29.9529,em_preparo,recebido,confirmado,em_preparo,,,2024-11-04T23:51:16.129Z,2024-11-05T00:39:37.490Z,2024-11-05T05:25:55.589Z,,,Pedido recebido,Confirmado pelo restaurante,Em preparo,,,2024-11-04T23:51:16.129Z,2024-11-05T18:33:08.238Z,Lavonne,499.423.2349,,,Ventus accusantium ademptio beatus fuga strenuus subvenio annus degenero clarus.,telefone
683d8d06c709d34c0311eac7,PED-20241004-000664,683d8d05c709d34c0311e2a0,683d8d05c709d34c0311e48c,683d8d05c709d34c0311e656,683d8d05c709d34c0311e657,683d8d05c709d34c0311e655,683d8d05c709d34c0311e656,,Rustic Concrete Pizza,Gorgeous Steel Fish,Handcrafted Plastic Keyboard,Rustic Concrete Pizza,,1,1,1,1,,53.06398251382574,33.93119727906272,109.8340114495881,53.06398251382574,,0,0,0,0,,Modi tamdiu deduco a.,Cado villa admiratio angulus degusto cena cupiditate arma quia conitor.,Occaecati conicio tabgo delectatio atque aeneus arcesso theca coaegresco toties.,Sono cui ullam vitae uxor.,,249.89,5.582973243434784,0,255.48,pix,Visa,5271,pendente,delivery,Berta Walk,166,,Lincoln County,Stephaniefurt,ME,50207-661,-164.4129,-15.0174,entregue,recebido,confirmado,em_preparo,a_caminho,entregue,2024-10-05T01:03:32.031Z,2024-10-05T02:42:47.199Z,2024-10-05T07:09:24.003Z,2024-10-05T08:50:23.353Z,2024-10-05T14:23:59.903Z,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,Entregue com sucesso,2024-10-05T01:03:32.031Z,2024-10-05T12:05:12.576Z,Gretchen,1-851-921-8230 x52727,,,Vociferor pax caecus vos.,telefone
683d8d06c709d34c0311eacb,PED-20250517-000668,683d8d05c709d34c0311e3ff,683d8d05c709d34c0311e491,683d8d05c709d34c0311e6bc,,,,,Practical Steel Sausages,,,,,1,,,,,43.43617224719838,,,,,0,,,,,Voco comes cetera curso.,,,,,43.44,5.832133089764653,0,49.27,pix,Visa,5656,aprovado,retirada,Poplar Road,44806,Apto 112,Lawrence County,Grahamton,MD,14518-416,79.3849,57.2629,entregue,recebido,confirmado,em_preparo,a_caminho,entregue,2025-05-18T00:11:31.978Z,2025-05-18T01:31:49.529Z,2025-05-18T02:37:01.402Z,2025-05-18T02:57:23.747Z,2025-05-18T08:26:27.967Z,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,Entregue com sucesso,2025-05-18T00:11:31.978Z,2025-05-18T13:14:57.105Z,Wellington,(582) 752-2018,,,Aperio thermae aegrus dolor venia ipsam sit animi.,app_mobile
683d8d06c709d34c0311eacd,PED-20240912-000670,683d8d05c709d34c0311e3f2,683d8d05c709d34c0311e4a2,683d8d05c709d34c0311e7c0,683d8d05c709d34c0311e7c0,683d8d05c709d34c0311e7c1,683d8d05c709d34c0311e7b9,,Fantastic Silk Ball,Fantastic Silk Ball,Incredible Rubber Pizza,Awesome Marble Gloves,,1,1,2,2,,21.074146324728137,21.074146324728137,46.160865982554824,56.030275173340144,,0,0,0,0,,Tabernus tenuis claustrum ante spectaculum.,Casus tristis ver barba ultio cum cibus clibanus.,Adfectus damno confero.,Claustrum caritas admitto.,,246.53,12.27319483644418,16.17702783823069,242.63,cartao_credito,Visa,8580,aprovado,delivery,S Union Street,9183,Casa 3,Essex,Cecileside,CA,95842-329,-6.2494,1.6509,entregue,recebido,confirmado,em_preparo,a_caminho,entregue,2024-09-12T18:58:58.858Z,2024-09-12T20:54:45.572Z,2024-09-12T21:58:11.724Z,2024-09-13T03:22:10.223Z,2024-09-13T10:08:26.977Z,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,Entregue com sucesso,2024-09-12T18:58:58.858Z,2024-09-12T20:48:01.269Z,Earl,676.908.5382,683d8d06c709d34c0311ef17,,Dapifer vapulus tubineus valens abeo pecus appono terminatio tenuis custodia.,telefone
683d8d06c709d34c0311eace,PED-20241210-000671,683d8d05c709d34c0311e3f4,683d8d05c709d34c0311e496,683d8d05c709d34c0311e709,683d8d05c709d34c0311e70a,683d8d05c709d34c0311e70e,683d8d05c709d34c0311e70e,,Luxurious Ceramic Chips,Awesome Bamboo Ball,Small Steel Car,Small Steel Car,,3,1,1,3,,92.9588057179662,135.7365581294216,23.577338905846833,23.577338905846833,,0,0,0,0,,Ademptio suadeo neque amor defleo accommodo convoco bellicus.,Talio altus testimonium tantum vesco catena beatus alias abeo campana.,Summisse usus est commodi canis aveho agnosco asporto.,Admoveo amet auditor antepono inflammatio voluptatem antea ipsa decor.,,508.92,7.153608078641688,0,516.08,pix,Visa,5884,pendente,delivery,Ian Flat,92352,Apto 188,Scott County,North Trudie,WA,72725-154,99.6731,22.8471,a_caminho,recebido,confirmado,em_preparo,a_caminho,,2024-12-10T14:38:06.871Z,2024-12-10T16:07:20.812Z,2024-12-10T16:38:50.473Z,2024-12-10T22:00:29.190Z,,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,,2024-12-10T14:38:06.871Z,2024-12-10T22:27:22.825Z,Marjory,807.203.5216 x60282,,,Chirographum tenetur celebrer altus speciosus tactus.,website
683d8d06c709d34c0311ead4,PED-20250405-000677,683d8d05c709d34c0311e3fb,683d8d05c709d34c0311e481,683d8d05c709d34c0311e597,683d8d05c709d34c0311e598,683d8d05c709d34c0311e59c,683d8d05c709d34c0311e59b,683d8d05c709d34c0311e59e,Ergonomic Aluminum Soap,Incredible Concrete Soap,Small Steel Ball,Ergonomic Steel Ball,Incredible Concrete Keyboard,2,2,3,2,1,147.6064468445522,66.42469350041986,5.349849747019752,72.69836416146448,131.56460542581885,0,0,0,0,0,Vomito tracto suffoco nam.,Optio aeger thema perferendis administratio caveo surculus alii.,Aggero absorbeo est temptatio.,Canonicus supellex quis clam cogito.,Acceptus dapifer candidus solio tredecim cohibeo.,721.07,8.06551088049453,23.276449967300536,705.86,dinheiro,Visa,1001,pendente,retirada,Karina Mall,25961,,East Sussex,Windlertown,IN,10331-729,134.5543,10.1414,entregue,recebido,confirmado,em_preparo,a_caminho,entregue,2025-04-05T11:32:34.278Z,2025-04-05T13:46:39.728Z,2025-04-05T17:31:21.308Z,2025-04-06T00:12:13.532Z,2025-04-06T02:35:02.929Z,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,Entregue com sucesso,2025-04-05T11:32:34.278Z,2025-04-06T04:04:02.806Z,Stefanie,798-671-5126 x10205,683d8d06c709d34c0311ee9f,,Verto surculus curtus porro tametsi tendo virtus cribro vox soluta.,website
683d8d06c709d34c0311ead7,PED-20240712-000680,683d8d05c709d34c0311e29b,683d8d05c709d34c0311e48a,683d8d05c709d34c0311e62f,683d8d05c709d34c0311e62f,683d8d05c709d34c0311e637,,,Ergonomic Metal Hat,Ergonomic Metal Hat,Tasty Rubber Table,,,3,2,3,,,134.55160458382548,134.55160458382548,141.75849585601094,,,0,0,0,,,Audax cinis caput contego vesper solium cicuta nesciunt tardus.,Adfero cuppedia vicissitudo deleniti ullus thymum incidunt.,Tumultus vestigium voluntarius vigilo capto spero talis numquam.,,,1098.03,6.002209753208158,0,1104.04,pix,Visa,2420,pendente,retirada,N Court Street,469,Casa 2,Jackson County,West Trinityborough,OK,98058-557,-144.422,89.5759,cancelado,recebido,confirmado,em_preparo,a_caminho,cancelado,2024-07-12T16:11:19.266Z,2024-07-12T16:24:58.419Z,2024-07-12T19:29:59.282Z,2024-07-12T21:50:47.940Z,2024-07-13T02:41:03.083Z,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,Pedido cancelado,2024-07-12T16:11:19.266Z,2024-07-12T19:03:05.074Z,Murphy,713-870-0790 x270,,,Bellicus verus adopto deficio amplexus credo decumbo altus sufficio.,app_mobile
683d8d06c709d34c0311ead9,PED-20250404-000682,683d8d05c709d34c0311e41e,683d8d05c709d34c0311e488,683d8d05c709d34c0311e611,683d8d05c709d34c0311e613,683d8d05c709d34c0311e60e,683d8d05c709d34c0311e616,,Oriental Ceramic Ball,Frozen Silk Towels,Ergonomic Granite Salad,Luxurious Silk Hat,,3,3,3,2,,134.2729073123016,92.81173622833778,80.60012808663787,101.51049648521708,,0,0,0,0,,Aggredior agnosco volo testimonium ambitus ager alveus.,Confido dicta crebro colo at unus nostrum sit accusamus.,Demens trado blanditiis colo crustulum thesaurus porro perferendis surgo acerbitas.,Spero iure cultura despecto sublime stella cogito.,,1126.08,2.179209322614122,0,1128.25,cartao_credito,Visa,7386,pendente,delivery,Wellington Road,94104,,County Londonderry,Arecibo,PA,63608-238,110.0322,-50.2118,em_preparo,recebido,confirmado,em_preparo,,,2025-04-04T21:28:31.325Z,2025-04-04T22:21:36.078Z,2025-04-05T01:05:39.781Z,,,Pedido recebido,Confirmado pelo restaurante,Em preparo,,,2025-04-04T21:28:31.325Z,2025-04-05T13:24:05.299Z,Zechariah,1-371-464-0282 x42391,,,Sum thorax vitium iure laboriosam armarium.,telefone
683d8d06c709d34c0311eada,PED-20240821-000683,683d8d05c709d34c0311e359,683d8d05c709d34c0311e490,683d8d05c709d34c0311e6a2,683d8d05c709d34c0311e69b,683d8d05c709d34c0311e6a1,683d8d05c709d34c0311e6a2,,Incredible Plastic Computer,Sleek Bronze Cheese,Bespoke Cotton Mouse,Incredible Plastic Computer,,1,3,1,3,,112.15722530692865,17.673901559973938,147.72550435862297,112.15722530692865,,0,0,0,0,,Beatae trado utpote sortitus altus confido desolo.,Adulescens terga contigo.,Xiphias quam cupio adulescens tabula ara utrum cena demergo angustus.,Statim aut sub sponte atavus venustas corrupti adhaero infit.,,649.38,0.6512308957591123,0,650.03,cartao_debito,Visa,3706,recusado,retirada,Abernathy Keys,9502,Casa 3,Herefordshire,Lake Montanachester,MN,77734-119,-154.1243,28.2771,entregue,recebido,confirmado,em_preparo,a_caminho,entregue,2024-08-21T09:14:22.211Z,2024-08-21T09:41:31.373Z,2024-08-21T13:23:17.630Z,2024-08-21T14:45:24.617Z,2024-08-21T21:51:44.017Z,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,Entregue com sucesso,2024-08-21T09:14:22.211Z,2024-08-21T09:38:53.333Z,Tomas,1-301-235-3458 x146,683d8d06c709d34c0311eecc,,Cotidie abeo stipes cariosus barba tredecim comparo.,website
683d8d06c709d34c0311eadd,PED-20240903-000686,683d8d05c709d34c0311e2e7,683d8d05c709d34c0311e48f,683d8d05c709d34c0311e686,683d8d05c709d34c0311e68e,683d8d05c709d34c0311e68a,683d8d05c709d34c0311e686,,Awesome Marble Chips,Tasty Silk Soap,Rustic Gold Shirt,Awesome Marble Chips,,2,1,1,1,,28.239004323740303,115.31408351748001,94.29698652953826,28.239004323740303,,0,0,0,0,,Virgo utroque depereo dignissimos consequatur cinis depono saepe admoneo.,Solum trucido cilicium claustrum cauda dedico atque commodo.,Tabula aqua quo dolores denuo.,Uredo ademptio conitor.,,294.33,6.924460532923515,0,301.25,pix,Visa,9941,pendente,delivery,W Washington Street,69663,,Lee County,Akron,DE,61415-542,-95.385,3.9654,entregue,recebido,confirmado,em_preparo,a_caminho,entregue,2024-09-03T23:05:25.768Z,2024-09-03T23:44:32.945Z,2024-09-04T01:46:51.019Z,2024-09-04T05:26:03.270Z,2024-09-04T13:05:18.280Z,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,Entregue com sucesso,2024-09-03T23:05:25.768Z,2024-09-04T17:53:30.183Z,Maverick,310.465.2448 x9700,,,Virgo paulatim curvo creo.,website
